Institut de Recherche et d'Enseignement Supérieur aux Techniques de l'électronique,France
Institut des hautes études économiques et commerciales,France
Institut des Sciences de la Matière et du Rayonnement,France
Institut des Sciences de l'Ingénieur de Clermont-Ferrand,France
Institut des Sciences de l'Ingénieur de Montpellier,France
Institut d'Etudes Politiques de Bordeaux,France
Institut d'Etudes Politiques de Paris (Sciences Po),France
Institut National des Sciences Appliquées de Lyon,France
Institut National des Sciences Appliquées de Rennes,France
Institut National des Sciences Appliquées de Rouen,France
Institut National des Sciences Appliquées de Toulouse,France
Institut National des Télécommunications,France
Institut National Polytechnique de Grenoble,France
Institut National Polytechnique de Lorraine,France
Institut National Polytechnique de Toulouse,France
Institut National Supérieur de Formation Agro-Alimentaire,France
Institut Supérieur Agricole de Beauvais,France
Institut Supérieur d'Agriculture Lille,France
Institut Supérieur d'Agriculture Rhone-Alpes,France
Institut Supérieure d'Electronique de Paris,France
Institut Supérieure d'Electronique du Nord,France
Institut Textile et Chimique de Lyon,France
Schiller International University  Paris,France
Schiller International University  Strasbourg,France
Université Blaise Pascal (Clermont-Ferrand II),France
Université Bordeaux I,France
Université Catholique de Lille,France
Université Catholique de l' Ouest,France
Université Catholique de Lyon,France
Université Charles-de-Gaulle (Lille III),France
Université Claude Bernard (Lyon I),France
Université d'Aix-Marseille III,France
Université d'Angers,France
Université d'Artois,France
Université d'Auvergne (Clermont-Ferrand I),France
Université d'Avignon,France
Université de Bourgogne,France
Université de Bretagne Occidentale,France
Université de Bretagne Sud,France
Université de Caen Basse Normandie,France
Université de Cergy-Pontoise,France
Université de Corse Pascal Paoli,France
Université de Franche-Comté,France
Université de Haute-Alsace,France
Université de la Méditerranée (Aix Marseille II),France
Université de La Rochelle,France
Université de Limoges,France
Université de Marne la Vallée,France
Université de Metz,France
Université de Montpellier I,France
Université de Montpellier II,France
Université de Nantes,France
Université de Nice-Sophia Antipolis,France
Université Denis Diderot (Paris VII),France
Université de Pau et des Pays de l'Adour,France
Université de Perpignan,France
Université de Picardie Jules-Verne,France
Université de Poitiers,France
Université de Provence (Aix-Marseille I),France
Université de Reims Champagne-Ardenne,France
Université de Rouen - Haute Normandie,France
Université de Savoie,France
Université des Sciences et Technologies de Lille (Lille I),France
Université des Sciences Humaines (Strasbourg II),France
Université des Sciences Sociales (Toulouse I),France
Université de Technologie de Belfort Montbéliard,France
Université de Technologie de Compiègne,France
Université de Technologie de Troyes,France
Université de Toulouse,France
Université de Toulouse-le-Mirail (Toulouse II),France
Université de Valenciennes et du Hainaut-Cambrésis,France
Université de Versailles Saint-Quentin-en-Yvelines,France
Université d'Evry Val d'Essonne,France
Université d'Orléans,France
Université du Droit et de la Sante (Lille II),France
Université du Havre,France
Université du Littoral Cote d'Opale,France
Université du Maine,France
Université du Sud  Toulon et Var,France
Université François Rabelais de Tours,France
Université Henri Poincaré (Nancy I),France
Université Jean Monnet,France
Université Jean Moulin (Lyon III),France
Université Joseph Fourier (Grenoble I),France
Université Louis Pasteur (Strasbourg I),France
Université Lumiére (Lyon II),France
Université Michel de Montaigne (Bordeaux III ),France
Université Montesquieu (Bordeaux IV),France
Université Nancy II,France
Université Panthéon-Assas (Paris II),France
Université Panthéon-Sorbonne (Paris I),France
Université Paris-Dauphine (Paris IX),France
Université Paris Nanterre (Paris X),France
Université Paris Nord (Paris XIII),France
Université Paris-Sorbonne (Paris IV),France
Université Paris Sud (Paris XI),France
Université Paul Sabatier (Toulouse III),France
Université Paul Valéry (Montpellier III),France
Université Pierre et Marie Curie (Paris VI),France
Université Pierre Mendes-France (Grenoble II),France
Université René Descartes (Paris V),France
Université Rennes I,France
Université Rennes II - Haute-Bretagne,France
Université Robert Schuman (Strasbourg III),France
Université Sorbonne-Nouvelle (Paris III),France
Université Stendhal (Grenoble III),France
Université Val-de-Marne (Paris XII),France
Université Victor Segalen (Bordeaux II),France
Université Vincennes Saint-Denis (Paris VIII),France
Université Omar Bongo,Gabon
Aga Khan University,Great Britain
American InterContinental University - London,Great Britain
Anglia Ruskin University,Great Britain
Aston University,Great Britain
Birkbeck College  University of London,Great Britain
Birmingham City University,Great Britain
Bournemouth University,Great Britain
British College of Osteopathic Medicine,Great Britain
Brunel University Uxbridge,Great Britain
Buckinghamshire New University,Great Britain
Camberwell College of Arts,Great Britain
Canterbury Christ Church University,Great Britain
Cardiff University,Great Britain
Central Saint Martins College of Art & Design,Great Britain
Chelsea College of Art and Design,Great Britain
City University,Great Britain
Courtauld Institute of Art  University of London,Great Britain
Coventry University,Great Britain
Cranfield University,Great Britain
De Montfort University Leicester,Great Britain
European School of Economics,Great Britain
Falmouth University,Great Britain
Glasgow Caledonian University,Great Britain
Glasgow School of Art,Great Britain
Goldsmiths College  University of London,Great Britain
Heriot-Watt University,Great Britain
Heythrop College  University of London,Great Britain
Huron University USA in London,Great Britain
ifs University College,Great Britain
Imperial College London,Great Britain
Imperial College School of Medicine,Great Britain
Institue of Historical Research  University of London,Great Britain
Institute of Advanced Legal Studies  University of London,Great Britain
Institute of Classical Studies  University of London,Great Britain
Institute of Commonwealth Studies  University of London,Great Britain
Institute of Education  University of London,Great Britain
Institute of Germanic Studies  University of London,Great Britain
Institute of Latin American Studies  University of London,Great Britain
International Centre for Isclamic Science,Great Britain
International Colleges of Islamic Science,Great Britain
Keele University,Great Britain
King's College London  University of London,Great Britain
Kingston University,Great Britain
Leeds Metropolitan University,Great Britain
Liverpool Hope University College,Great Britain
Liverpool John Moores University,Great Britain
London Business School,Great Britain
London College of Science & Technology,Great Britain
London Guildhall University,Great Britain
London Institute of Management and Technology,Great Britain
London Metropolitan University,Great Britain
London School of Business & Finance,Great Britain
London School of Economics and Political Science  University of London,Great Britain
London School of Hygiene & Tropical Medicine  University of London,Great Britain
London School of Jewish Studies,Great Britain
Loughborough University,Great Britain
Middlesex University,Great Britain
Napier University,Great Britain
Newport International University,Great Britain
Nottingham Trent University,Great Britain
Open University,Great Britain
Oxford Brookes University,Great Britain
Queen Mary and Westfield College  University of London,Great Britain
Richmond University - The American International University in London,Great Britain
Roehampton University of Surrey,Great Britain
Royal Academy of Music  University of London,Great Britain
Royal College of Art,Great Britain
Royal College of Music  University of London,Great Britain
Royal Free Hospital School of Medicine  University of London,Great Britain
Royal Holloway and Bedford New College,Great Britain
Saint George's Hospital Medical School  University of London,Great Britain
Schiller International University  London,Great Britain
School of Oriental and African Studies  University of London,Great Britain
School of Pharmacy  University of London,Great Britain
School of Slavonic and East European Studies  University of London,Great Britain
Sheffield Hallam University,Great Britain
Sotheby´s Institute of Art - London,Great Britain
Southampton Solent University,Great Britain
South Bank University,Great Britain
Staffordshire University,Great Britain
St.Patrick's International College  London,Great Britain
Stratford College London,Great Britain
Swansea Metropolitan University,Great Britain
Thames Valley University,Great Britain
The American University in London,Great Britain
The Manchester Metropolitan University,Great Britain
The Queen's University Belfast,Great Britain
The Robert Gordon University,Great Britain
Trinity College Carmarthen,Great Britain
Trinity College of Music,Great Britain
United Medical and Dental Schools  University of London,Great Britain
University Campus Suffolk,Great Britain
University College London  University of London,Great Britain
University of Aberdeen,Great Britain
University of Abertay Dundee,Great Britain
University of Bath,Great Britain
University of Bedfordshire,Great Britain
University of Birmingham,Great Britain
University of Bolton,Great Britain
University of Bradford,Great Britain
University of Brighton,Great Britain
University of Bristol,Great Britain
University of Buckingham,Great Britain
University of Cambridge,Great Britain
University of Central Lancashire,Great Britain
University of Chester,Great Britain
University of Derby,Great Britain
University of Dundee,Great Britain
University of Durham,Great Britain
University of East Anglia,Great Britain
University of East London,Great Britain
University of Edinburgh,Great Britain
University of Essex,Great Britain
University of Exeter,Great Britain
University of Glamorgan,Great Britain
University of Glasgow,Great Britain
University of Gloucestershire,Great Britain
University of Greenwich,Great Britain
University of Halifax  Birmingham Campus,Great Britain
University of Hertfordshire,Great Britain
University of Huddersfield,Great Britain
University of Hull,Great Britain
University of Kent at Canterbury,Great Britain
University of Lancaster,Great Britain
University of Leeds,Great Britain
University of Leicester,Great Britain
University of Lincoln,Great Britain
University of Liverpool,Great Britain
University of London,Great Britain
University of Manchester,Great Britain
University of Newcastle-upon-Tyne,Great Britain
University of Northampton,Great Britain
University of North London,Great Britain
University of Northumbria at Newcastle,Great Britain
University of Nottingham,Great Britain
University of Oxford,Great Britain
University of Paisley,Great Britain
University of Plymouth,Great Britain
University of Portsmouth,Great Britain
University of Reading,Great Britain
University of Salford,Great Britain
University of Sheffield,Great Britain
University of Southampton,Great Britain
University of St. Andrews,Great Britain
University of Stirling,Great Britain
University of Strathclyde,Great Britain
University of Sunderland,Great Britain
University of Surrey,Great Britain
University of Sussex,Great Britain
University of Teesside,Great Britain
University of the West of England  Bristol,Great Britain
University of Ulster,Great Britain
University of Wales,Great Britain
University of Wales  Aberystwyth,Great Britain
University of Wales  Bangor,Great Britain
University of Wales College of Medicine,Great Britain
University of Wales Institute  Cardiff,Great Britain
University of Wales  Lampeter,Great Britain
University of Wales  Newport,Great Britain
University of Wales  Swansea,Great Britain
University of Warwick,Great Britain
University of Westminster,Great Britain
University of Wolverhampton,Great Britain
University of Worcester,Great Britain
University of York,Great Britain
Warburg Institute  University of London,Great Britain
Warnborough University,Great Britain
William Gilbert College,Great Britain
Wimbledon School of Art,Great Britain
St. George's University,Grenada
Agricultural University of Georgia,Georgia
Akaki Tsereteli State University,Georgia
Caucasus University,Georgia
Free University of Tbilisi,Georgia
Georgian Technical University,Georgia
Ilia Chavchavadze State University,Georgia
International Blacksea University,Georgia
St. Andrew Georgian University,Georgia
Tbilisi State Medical University,Georgia
Tbilisi State University,Georgia
Tbilisi Teaching University,Georgia
University of Grigol Robakidze,Georgia
Université des Antilles et de la Guyane,French Guiana
Accra Polytechnic,Ghana
Akrofi-Christaller Institute of Theeology  Mission and  Culture,Ghana
All Nations University College,Ghana
Ashesi University,Ghana
Cape Coast Polytechnic,Ghana
Central University College,Ghana
Ghana Christian University College,Ghana
Ghana Institute of Management and Public Administration (GIMPA),Ghana
Ghana Telecom University College,Ghana
Ho Polytechnic,Ghana
Islamic University College,Ghana
Koforidua Polytechnic,Ghana
Kumasi Polytechnic,Ghana
Kwame Nkrumah University of Science and Technology,Ghana
Lancaster University Ghana,Ghana
Pan African Christian University College,Ghana
Prempeh College,Ghana
Presbyterian University College,Ghana
Regent University College of Science and Technology,Ghana
Takoradi Polytechnic,Ghana
Trinity Theological Seminary,Ghana
University for Development Studies,Ghana
University of Cape Coast,Ghana
University of Education  Winneba,Ghana
University of Ghana,Ghana
Valley View University,Ghana
University of Greenland,Greenland
American International University West Africa,Gambia
EUCLID University,Gambia
University of the Gambia,Gambia
Université Gamal Abdel Nasser de Conakry,Guinea
Université Julius Nyerere Kankan,Guinea
Université Kofi Annan,Guinea
Université Thierno Amadou Diallo,Guinea
Université des Antilles et de la Guyane,Guadeloupe
Universidad Nacional de Guinea Ecuatorial,Equatorial Guinea
Aegean University,Greece
Agricultural University of Athens,Greece
American College of Greece,Greece
American College of Thessaloniki,Greece
Aristotle University of Thessaloniki,Greece
Athens Graduate School of Management (AGSM),Greece
Athens Laboratory of Business Administration (ALBA),Greece
Athens School of Fine Arts,Greece
Athens University of Economics and Business,Greece
City University Athens,Greece
DEI Bachelor & Master Degrees,Greece
Dimocritus University of Thrace,Greece
European University  Athens Campus,Greece
Harokopio University,Greece
Hellenic Army Academy,Greece
Hellenic Open University,Greece
Institute of Management Development - Ohrid,Greece
Institute of Management & Enteurpreneurship of South East Europe,Greece
International Hellenic University,Greece
Ionian University Corfu,Greece
National Technical University of Athens,Greece
Panteios University of Economics and Political Sciences Athens,Greece
Technical University of Crete,Greece
Technological Education Institute of Athens,Greece
Technological Education Institute of Epiros,Greece
Technological Education Institute of Halkida  Euboea,Greece
Technological Education Institute of Heraklion,Greece
Technological Education Institute of Kalamata,Greece
Technological Education Institute of Kavala,Greece
Technological Education Institute of Kozani,Greece
Technological Education Institute of Lamia,Greece
Technological Education Institute of Larissa,Greece
Technological Education Institute of Mesologgi,Greece
Technological Education Institute of Patras,Greece
Technological Education Institute of Piraeus,Greece
Technological Education Institute of Serres,Greece
Technological Education Institute of Thessaloniki,Greece
University of Athens,Greece
University of Central Greece,Greece
University of Crete,Greece
University of Indianapolis in Athens,Greece
University of Ioannina,Greece
University of LaVerne in Athens,Greece
University of Macedonia,Greece
University of Patras,Greece
University of Peloponnese,Greece
University of Piraeus,Greece
University of Thessaly,Greece
University of Western Macedonia,Greece
Yorker International University  Athens,Greece
Centro Universitario Ciudad Vieja,Guatemala
Centro Universitario de Occidente,Guatemala
Universidad del Istmo,Guatemala
Universidad del Valle de Guatemala,Guatemala
Universidad de San Carlos de Guatemala,Guatemala
Universidad Francisco Marroquín,Guatemala
Universidad Galileo,Guatemala
Universidad Mariano Gálvez,Guatemala
Universidad Panamericana,Guatemala
Universidad Rafael Landívar,Guatemala
Universidad Rural de Guatemala,Guatemala
University of Guam,Guam
Gemsville Technical University,Guyana
Greenheart Medical School,Guyana
Texila American University,Guyana
University of Guyana,Guyana
Chinese University of Hong Kong,Hong Kong
Chu Hai College,Hong Kong
City University of Hong Kong,Hong Kong
Hong Kong Academy for Performing Arts,Hong Kong
Hong Kong Baptist University,Hong Kong
Hong Kong Institute of Education,Hong Kong
Hong Kong Polytechnic University,Hong Kong
Hong Kong Shue Yan College,Hong Kong
Hong Kong University of Science and Technology,Hong Kong
Lingnan University,Hong Kong
Open University of Hong Kong,Hong Kong
University of Hong Kong,Hong Kong
Escuela Agricola Panamericana Zamorano,Honduras
Universidad Católica de Honduras,Honduras
Universidad de San Pedro Sula,Honduras
Universidad José Cecilio del Valle,Honduras
Universidad Metropolitana de Honduras,Honduras
Universidad Nacional Autónoma de Honduras,Honduras
"Universidad Pedagógica Nacional ""Francisco Morazán""",Honduras
Universidad Tecnológica Centroamericana,Honduras
Universidad Tecnológica de Honduras,Honduras
University of Dubrovnik,Croatia
University of Osijek,Croatia
University of Pula,Croatia
University of Rijeka,Croatia
University of Split,Croatia
University of Zadar,Croatia
University of Zagreb,Croatia
Zagreb School of Economics and Management,Croatia
American University of the Caribbean,Haiti
Université Chrétienne du Nord d'Haiti,Haiti
Université d'Etat d'Haiti,Haiti
Université Épiscopale d'Haiti,Haiti
Université Notre Dame d'Haïti,Haiti
Université Quisqueya,Haiti
Academy of Drama and Film,Hungary
Andrassy Gyula German Speaking University Budapest,Hungary
Avicenna International College,Hungary
Budapest Buddhist University,Hungary
Budapest University of Economic Sciences and Public Administration,Hungary
Central European University,Hungary
College of Dunaujvaros,Hungary
Dániel Berzsenyi Teacher Training College,Hungary
Debrecen University of Agricultural Sciences,Hungary
Eötvös Lorand University,Hungary
Esztergom Theological College,Hungary
Haynal Imre University of Health Sciences Budapest,Hungary
Hungarian Academy of Craft and Design,Hungary
Hungarian Academy of Fine Arts Budapest,Hungary
Hungarian University of Physical Education,Hungary
Janus Pannonius University,Hungary
Károl Gáspár University of the Reformed Church,Hungary
Kodolanyi Janos University College,Hungary
Kossuth Lajos University,Hungary
Liszt Ferenc Academy of Music Budapest,Hungary
Pázmány Péter Catholic University,Hungary
Reformed Theological Academy of Debrecen,Hungary
Séchenyi István University,Hungary
Semmelweis University of Medical Sciences,Hungary
Szent István University,Hungary
Technical University of Budapest,Hungary
University Medical School of Debrecen,Hungary
University Medical School of Pécs,Hungary
University of Debrecen,Hungary
University of Horticulture and Food Industry,Hungary
University of Miskolc,Hungary
University of Pannonia,Hungary
University of Pecs,Hungary
University of Sopron,Hungary
University of Szeged,Hungary
University of Veterinary Science,Hungary
University of West Hungary,Hungary
Abfi Institute Perbanas Jakarta,Indonesia
Binus University,Indonesia
Bogor Agricultural University,Indonesia
Institut Sains dan Teknologi Al Kamal,Indonesia
Institut Sains & Teknologi Akprind,Indonesia
Institut Teknologi Adhi Tama Surabaya,Indonesia
Institut Teknologi Bandung,Indonesia
Institut Teknologi Sepuluh Nopember,Indonesia
Institut Teknologi Telkom,Indonesia
Politeknik Negeri Bandung,Indonesia
Politeknik Negeri Jakarta,Indonesia
Politeknik Negeri Lhokseumawe,Indonesia
Politeknik Negeri Malang,Indonesia
Politeknik Negeri Padang,Indonesia
Politeknik Negeri Pontianak,Indonesia
Politeknik Negeri Sambas,Indonesia
Politeknik Negeri Semarang,Indonesia
Politeknik Pos Indonesia,Indonesia
Prasetiya Mulya Business School,Indonesia
Sekolah Tinggi Akuntansi Negara (STAN),Indonesia
Stie Perbanas Surabaya,Indonesia
STMIK AMIKOM Yogyakarta,Indonesia
STMIK Sinar Nusantara,Indonesia
Swiss German University,Indonesia
Trisakti Institute of Tourism,Indonesia
Unitomo Surabaya,Indonesia
Universitas 17 Agustus 1945 Banyuwangi,Indonesia
Universitas 17 Agustus 1945 Cirebon,Indonesia
Universitas 17 Agustus 1945 Jakarta,Indonesia
Universitas 17 Agustus 1945 Samarinda,Indonesia
Universitas 17 Agustus 1945 Semarang,Indonesia
Universitas 17 Agustus 1945 Surabaya,Indonesia
Universitas Advent Indonesia,Indonesia
Universitas Ahmad Dahlan,Indonesia
Universitas Airlangga,Indonesia
Universitas Amir Hamzah,Indonesia
Universitas Andalas,Indonesia
Universitas Atma Jaya Yogyakarta,Indonesia
Universitas Bakrie,Indonesia
Universitas Bengkulu,Indonesia
Universitas Bhayangkara Jakarta Raya,Indonesia
Universitas Bhayangkara Surabaya,Indonesia
Universitas Bojonegoro,Indonesia
Universitas Brawijaya,Indonesia
Universitas Bunda Mulia Jakarta,Indonesia
Universitas Bung Hatta,Indonesia
Universitas Cenderawasih,Indonesia
Universitas Darma Agung,Indonesia
Universitas Darma Persada,Indonesia
Universitas Dian Nuswantoro,Indonesia
Universitas Diponegoro,Indonesia
Universitas Dr. R. Moestopo,Indonesia
Universitas Gadjah Mada,Indonesia
Universitas Gajayana Malang,Indonesia
Universitas Gunadarma,Indonesia
Universitas Haluoleo,Indonesia
Universitas Hasanuddin,Indonesia
Universitas HKBP Nommensen,Indonesia
Universitas Ibn Chaldun Jakarta,Indonesia
Universitas Ibn Khaldun Bogor,Indonesia
Universitas Indonesia,Indonesia
Universitas Indonusa Esa Unggul,Indonesia
Universitas Islam Bandung,Indonesia
Universitas Islam Indonesia,Indonesia
Universitas Islam Jakarta,Indonesia
Universitas Islam Malang,Indonesia
Universitas Islam Nusantara,Indonesia
Universitas Islam Riau,Indonesia
Universitas Islam Sultan Agung,Indonesia
Universitas Islam Sumatera Utara,Indonesia
Universitas Islam Syekh-Yusuf,Indonesia
Universitas Jambi,Indonesia
Universitas Janabadra,Indonesia
Universitas Jayabaya,Indonesia
Universitas Jember,Indonesia
Universitas Jenderal Achmad Yani,Indonesia
Universitas Jenderal Soedirman,Indonesia
Universitas Katolik Indonesia Atma Jaya,Indonesia
Universitas Katolik Parahyangan,Indonesia
Universitas Katolik Soegijapranoto,Indonesia
Universitas Katolik Widya Karya,Indonesia
Universitas Katolik Widya Manadala,Indonesia
Universitas Kediri,Indonesia
Universitas Khairun,Indonesia
Universitas Klabat,Indonesia
Universitas Komputer Indonesia,Indonesia
Universitas Krisnadwipayana,Indonesia
Universitas Kristen Duta Wacana,Indonesia
Universitas Kristen Indonesia,Indonesia
Universitas Kristen Indonesia Tomohon,Indonesia
Universitas Kristen Krida Wacana,Indonesia
Universitas Kristen Maranatha,Indonesia
Universitas Kristen Petra,Indonesia
Universitas Kristen Satya Wacana,Indonesia
Universitas Lambung Mangkurat,Indonesia
Universitas Lampung,Indonesia
Universitas Lancang Kuning,Indonesia
Universitas Ma Chung,Indonesia
Universitas Madura,Indonesia
Universitas Mahasaraswati Denpasar,Indonesia
Universitas Mahendradatta,Indonesia
Universitas Mataram,Indonesia
Universitas Mercu Buana,Indonesia
Universitas Merdeka Madiun,Indonesia
Universitas Merdeka Malang,Indonesia
Universitas Methodist Indonesia,Indonesia
Universitas Muhammadiyah Jakarta,Indonesia
Universitas Muhammadiyah Jember,Indonesia
Universitas Muhammadiyah Magelang,Indonesia
Universitas Muhammadiyah Makassar,Indonesia
Universitas Muhammadiyah Malang,Indonesia
Universitas Muhammadiyah Mataram,Indonesia
Universitas Muhammadiyah Sumatra Utara,Indonesia
Universitas Muhammadiyah Surakarta,Indonesia
Universitas Muhammadiyah Yogyakarta,Indonesia
Universitas Mulawarman,Indonesia
Universitas Muria Kudus,Indonesia
Universitas Muslim Indonesia,Indonesia
Universitas Narotama,Indonesia
Universitas Nasional Jakarta,Indonesia
Universitas Nasional Pasim,Indonesia
Universitas Negeri Gorontalo,Indonesia
Universitas Negeri Jakarta,Indonesia
Universitas Negeri Makassar,Indonesia
Universitas Negeri Malang,Indonesia
Universitas Negeri Manado,Indonesia
Universitas Negeri Medan,Indonesia
Universitas Negeri Padang,Indonesia
Universitas Negeri Semarang,Indonesia
Universitas Negeri Surabaya,Indonesia
Universitas Negeri Yogyakarta,Indonesia
Universitas Ngurah Rai,Indonesia
Universitas Nusa Cendana,Indonesia
Universitas Padjadjaran,Indonesia
Universitas Pakuan,Indonesia
Universitas Palangka Raya,Indonesia
Universitas Pancasakti Tegal,Indonesia
Universitas Pancasila,Indonesia
Universitas Paramadina Mulya,Indonesia
Universitas Pasundan,Indonesia
Universitas Pattimura,Indonesia
Universitas Pekalongan,Indonesia
Universitas Pelita Harapan,Indonesia
"Universitas Pembangunan Nasional ""Veteran"" East Java",Indonesia
Universitas Pembangunan Panca Budi,Indonesia
Universitas Pendidikan Indonesia,Indonesia
Universitas Persada Indonesia Y.A.I,Indonesia
Universitas Pesantren Darul Ulum Jombang,Indonesia
Universitas Proklamasi 45,Indonesia
Universitas Putera Batam,Indonesia
Universitas Riau,Indonesia
Universitas Sam Ratulangi,Indonesia
Universitas Sanata Dharma,Indonesia
Universitas Sarjanawiyata Tamansiswa,Indonesia
Universitas Sebelas Maret,Indonesia
Universitas Semarang,Indonesia
Universitas Siliwangi,Indonesia
Universitas Simalungun,Indonesia
Universitas Slamet Riyadi Surakarta,Indonesia
Universitas Sriwijaya,Indonesia
Universitas Sultan Ageng Tirtayasa,Indonesia
Universitas Sumatera Utara,Indonesia
Universitas Surabaya,Indonesia
Universitas Swadaya Gunung Djati,Indonesia
Universitas Syiah Kuala,Indonesia
Universitas Tadulako,Indonesia
Universitas Tanjungpura,Indonesia
Universitas Tarumanagara,Indonesia
Universitas Terbuka Indonesia,Indonesia
Universitas Tidar Magelang,Indonesia
Universitas Trilogi,Indonesia
Universitas Trisakti,Indonesia
Universitas Tunas Pembangunan,Indonesia
Universitas Udayana,Indonesia
Universitas Widya Gama Malang,Indonesia
Universitas Widyatama,Indonesia
Universitas Wijaya Kusuma Purwokerto,Indonesia
Universitas Wijaya Kusuma Surabaya,Indonesia
Universitas Wisnuwardhana,Indonesia
Universitas Yarsi,Indonesia
Athlone Institute of Technology,Ireland
Carlow Institute of Technology,Ireland
Cork Institute of Technology,Ireland
Dublin City University,Ireland
Dublin Institute for Advanced Studies,Ireland
Dublin Institute of Technology,Ireland
Galway Mayo Institute of Technology,Ireland
Griffith College,Ireland
Institue of Technology  Tralee,Ireland
Irish International University (Distance Education),Ireland
LSB College,Ireland
National College of Ireland,Ireland
National University of Ireland,Ireland
National University of Ireland  Galway,Ireland
National University of Ireland  Maynooth,Ireland
Royal College of Physicians of Ireland,Ireland
Royal College of Surgeons,Ireland
Shannon College of Hotel Management,Ireland
University College Cork,Ireland
University College Dublin,Ireland
University of Dublin  Trinity College,Ireland
University of Limerick,Ireland
Warnborough University,Ireland
Waterford Institute Of Technology,Ireland
Acdemic Center for Law and Business,Israel
Afeka Tel Aviv Academic College of Engineering,Israel
Ariel University Center of Samaria,Israel
Ashkelon Academic College,Israel
Bar-Ilan University,Israel
Ben-Gurion University of the Negev,Israel
Bezalel Academy of Art and Design,Israel
College of Management,Israel
Emeq Yizrael College,Israel
Galillee College,Israel
Hebrew University of Jerusalem,Israel
Jerusalem University College,Israel
Open University of Israel,Israel
Russell Berrie Nanotechnology Institute,Israel
Sami Shamoon College of Engineering,Israel
Shenkar School of Engineering & Design,Israel
Technion - Israel Institute of Technology,Israel
Tel Aviv University,Israel
The Interdisciplinary Center Herzliya,Israel
University of Haifa,Israel
Weizmann Institute of Science,Israel
Western Galilee College,Israel
Acharya Nagarjuna University,India
Acharya Ranga Agricultural University,India
Ahmedabad University,India
AISECT University,India
Alagappa University,India
Aligarh Muslim University,India
Allahabad Agricultural Institute  Deemed University,India
Allahabad University,India
All India Institute of Medical Sciences,India
Amity University,India
Amravati University,India
Amrita Vishwa Vidyapeetham (Deemed University),India
Andhra University,India
Annamalai University,India
Anna University,India
Anna University of Technology  Tirunelveli,India
ARYA Institute of Engineering & Technology,India
Asian Business School,India
Assam Agricultural University,India
Assam University,India
Avinashilingam Institute for Home Science and Higher Education for Women,India
Awadhesh Pratap Singh University,India
Babasaheb Bhimrao Ambedkar University,India
Banaras Hindu University,India
Banasthali University,India
Bangalore University,India
Bankura University,India
Barkatullah University,India
Bengal Engineering College,India
Berhampur University,India
Bhagwant University,India
Bharathiar University,India
Bharathidasan University,India
Bharath Institue Of Higher Education & Research,India
Bharati Vidyapeeth University,India
Bhavnagar University,India
Bhupendra Narayan Mandal University,India
Bidhan Chandra Agricultural University,India
Biju Pattnaik University of Technology,India
Birla Institute of Technology and Science,India
Birla Institute of Technology  Ranchi,India
Birsa Agricultural University,India
B. R. Ambedkar Bihar University,India
B. S. Abdur Rahman University,India
Bundelkhand University,India
Burdwan University,India
CCS Haryana Agricultural University,India
Center for Entrepreneurship and Small Business Management,India
Central Agricultural University,India
Central Institute of English and Foreign Languages,India
Central Institute of Fisheries Education,India
Central Institute of Higher Tibetan Studies,India
Chandra Shekhar Azad University of Agriculture and Technology,India
Chaudhary Charan Singh Haryana Agricultural University,India
Chaudhary Charan Singh University,India
Ch. Charan Singh University,India
Chhatrapati Shahu Ji Maharaj University,India
Christ University,India
CMJ University,India
Cochin University of Science and Technology,India
Darul Huda Islamic University,India
Dav University,India
Dayalbagh Educational Institute,India
Deccan College Postgraduate and Research Institute,India
Deen Dayal Upadhyay Gorakhpur University,India
Delhi College of Engineering (DCE),India
Devi Ahilya University of Indore,India
Dhirubhai Ambani Institute of Information and Communication Technology,India
Dibrugarh University,India
Dravidian University,India
Dr. Babasaheb Ambedkar Marathwada Universtiy,India
Dr. Babasaheb Ambedkar Technological University,India
Dr. Bhim Rao Abdekar University,India
Dr. B.R. Ambedkar Open University,India
Dr. C.V. Raman University,India
Dr. D.Y. Patil University,India
Dr. Hari Singh Gour University  formerly University of Sagar,India
Dr. Panjabrao Deshmukh Krishi Vidyapeeth,India
Dr. Ram Manohar Lohia Avadh University,India
Dr. YS Parmar University of Horticulture and Forestry,India
Eiilm University,India
Engineering Colleges in Tamil Nadu,India
Fakir Mohan University,India
Fatima mata national college kollam kerala,India
First Global University to teaching Jainism,India
Forest Research Institute Dehradun,India
Gandhigram Rural Institute,India
Gandhi Institute of Technology and Managment,India
Gauhati University,India
Global Open University   Nagaland,India
Goa University,India
Gokhale Institute of Politics and Economics,India
Govind Ballabh Pant University of Agriculture and Technology,India
Gujarat Ayurved University,India
Gujarat Technological University Ahmedabad,India
Gujarat University Ahmedabad,India
Gulbarga University,India
Guru Ghasidas University,India
Guru Gobind Singh Indraprastha University,India
Guru Jambeshwar University,India
Gurukula Kangri University,India
Gurukul University,India
Guru Nanak Dev University,India
Hemchandracharay North Gujarat University,India
Hemwati Nandan Bahuguna Garhwal University,India
Hidayatullah National Law University  Raipur,India
Himachal Pradesh Agricultural University,India
Himachal Pradesh University,India
IASE (Institute of Advanced Studies) Deemed University,India
ICFAI University,India
Indian Agricultural Research Institute,India
Indian Board of Alternative Medicine,India
Indian Institute of Information Technology,India
Indian Institute of Information Technology and Management - Kerala,India
Indian Institute of Management  Tiruchirappalli,India
Indian Institute of Science,India
